Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2000","2000","3050","FAO TIER 1","kt","94.82","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2001","2001","3050","FAO TIER 1","kt","0.0019","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2001","2001","3050","FAO TIER 1","kt","0.0006","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2001","2001","3050","FAO TIER 1","kt","103.7314","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2001","2001","3050","FAO TIER 1","kt","0.0543","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2001","2001","3050","FAO TIER 1","kt","0.1627","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2001","2001","3050","FAO TIER 1","kt","103.9484","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2002","2002","3050","FAO TIER 1","kt","0.002","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2002","2002","3050","FAO TIER 1","kt","0.0008","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2002","2002","3050","FAO TIER 1","kt","117.8064","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2002","2002","3050","FAO TIER 1","kt","0.056","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2002","2002","3050","FAO TIER 1","kt","0.2051","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2002","2002","3050","FAO TIER 1","kt","118.0675","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2003","2003","3050","FAO TIER 1","kt","0.0014","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2003","2003","3050","FAO TIER 1","kt","0.0009","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2003","2003","3050","FAO TIER 1","kt","111.4282","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2003","2003","3050","FAO TIER 1","kt","0.0385","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2003","2003","3050","FAO TIER 1","kt","0.2308","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2003","2003","3050","FAO TIER 1","kt","111.6975","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2004","2004","3050","FAO TIER 1","kt","0.0014","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2004","2004","3050","FAO TIER 1","kt","0.001","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2004","2004","3050","FAO TIER 1","kt","118.6934","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2004","2004","3050","FAO TIER 1","kt","0.0396","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2004","2004","3050","FAO TIER 1","kt","0.2772","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2004","2004","3050","FAO TIER 1","kt","119.0102","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2005","2005","3050","FAO TIER 1","kt","0.0022","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2005","2005","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2005","2005","3050","FAO TIER 1","kt","134.9703","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2005","2005","3050","FAO TIER 1","kt","0.0611","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2005","2005","3050","FAO TIER 1","kt","0.3058","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2005","2005","3050","FAO TIER 1","kt","135.3372","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2006","2006","3050","FAO TIER 1","kt","0.0022","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2006","2006","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2006","2006","3050","FAO TIER 1","kt","134.1811","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2006","2006","3050","FAO TIER 1","kt","0.0629","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2006","2006","3050","FAO TIER 1","kt","0.3143","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2006","2006","3050","FAO TIER 1","kt","134.5583","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2007","2007","3050","FAO TIER 1","kt","0.0015","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2007","2007","3050","FAO TIER 1","kt","0.0014","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2007","2007","3050","FAO TIER 1","kt","140.2014","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2007","2007","3050","FAO TIER 1","kt","0.0431","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2007","2007","3050","FAO TIER 1","kt","0.366","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2007","2007","3050","FAO TIER 1","kt","140.6104","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2008","2008","3050","FAO TIER 1","kt","0.0024","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2008","2008","3050","FAO TIER 1","kt","0.0015","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2008","2008","3050","FAO TIER 1","kt","154.0155","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2008","2008","3050","FAO TIER 1","kt","0.0663","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2008","2008","3050","FAO TIER 1","kt","0.3978","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2008","2008","3050","FAO TIER 1","kt","154.4795","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2009","2009","3050","FAO TIER 1","kt","0.0026","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2009","2009","3050","FAO TIER 1","kt","0.0017","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2009","2009","3050","FAO TIER 1","kt","155.2578","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2009","2009","3050","FAO TIER 1","kt","0.0732","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2009","2009","3050","FAO TIER 1","kt","0.4635","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2009","2009","3050","FAO TIER 1","kt","155.7944","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2010","2010","3050","FAO TIER 1","kt","0.004","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2010","2010","3050","FAO TIER 1","kt","0.0024","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2010","2010","3050","FAO TIER 1","kt","214.5797","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2010","2010","3050","FAO TIER 1","kt","0.1116","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2010","2010","3050","FAO TIER 1","kt","0.6418","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2010","2010","3050","FAO TIER 1","kt","215.3331","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2011","2011","3050","FAO TIER 1","kt","0.0044","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2011","2011","3050","FAO TIER 1","kt","0.0027","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2011","2011","3050","FAO TIER 1","kt","208.907","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2011","2011","3050","FAO TIER 1","kt","0.1224","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2011","2011","3050","FAO TIER 1","kt","0.7038","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2011","2011","3050","FAO TIER 1","kt","209.7332","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2012","2012","3050","FAO TIER 1","kt","0.0037","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2012","2012","3050","FAO TIER 1","kt","0.003","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2012","2012","3050","FAO TIER 1","kt","234.3337","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2012","2012","3050","FAO TIER 1","kt","0.1032","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2012","2012","3050","FAO TIER 1","kt","0.7913","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2012","2012","3050","FAO TIER 1","kt","235.2282","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2013","2013","3050","FAO TIER 1","kt","0.004","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2013","2013","3050","FAO TIER 1","kt","0.0031","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2013","2013","3050","FAO TIER 1","kt","259.951","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2013","2013","3050","FAO TIER 1","kt","0.1125","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2013","2013","3050","FAO TIER 1","kt","0.8249","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2013","2013","3050","FAO TIER 1","kt","260.8884","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2014","2014","3050","FAO TIER 1","kt","0.0045","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2014","2014","3050","FAO TIER 1","kt","0.0032","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2014","2014","3050","FAO TIER 1","kt","278.2636","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2014","2014","3050","FAO TIER 1","kt","0.1254","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2014","2014","3050","FAO TIER 1","kt","0.8361","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6510","On-farm Electricity Use","2014","2014","3050","FAO TIER 1","kt","279.2251","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7225","Emissions (CH4)","6510","On-farm Electricity Use","2015","2015","3050","FAO TIER 1","kt","0.005","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7230","Emissions (N2O)","6510","On-farm Electricity Use","2015","2015","3050","FAO TIER 1","kt","0.0039","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","7273","Emissions (CO2)","6510","On-farm Electricity Use","2015","2015","3050","FAO TIER 1","kt","320.8769","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6510","On-farm Electricity Use","2015","2015","3050","FAO TIER 1","kt","0.1401","E","Estimated value",""
"GT","Emissions totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6510","On-farm Electricity Use","2015","2015","3050","FAO TIER 1","kt","1.0274","E","Estimated value",""
